Discharge_ID,Formula_dcg,Gravimetric_Capacity_(mAh/g),Average_Voltage_(V),Number_of_Elements_dcg,a_dcg,alpha_dcg,Spacegroup_cg,sum_NpUnfilled_dcg,sum_GSbandgap_dcg,sum_SpaceGroupNumber_dcg,avg_MeltingT_dcg,avg_Row_dcg,avg_NsUnfilled_dcg,avg_GSvolume_pa_dcg,dev_Column_dcg,dev_Row_dcg,dev_CovalentRadius_dcg,dev_Electronegativity_dcg,dev_NpValence_dcg,dev_NsUnfilled_dcg,dev_NpUnfilled_dcg,dev_GSbandgap_dcg,max_MeltingT_dcg,max_NdValence_dcg,max_NpUnfilled_dcg,max_NUnfilled_dcg,Predicted_Fermi_Energy_dcg,Predicted_Band_Gap_dcg,Predicted_Formation_Energy_Per_Atom_dcg,Predicted_Final_Energy_Per_Atom_dcg
18932,Li4VCr3O8,41.6479997522452,4.94765952833334,4,5.949447,90.067254,166,16,0,1928,686.01,2.5,0.4375,11.612083333325,6.3125,0.75,34.625,1.061875,2,0.4921875,1,0,2183,5,2,0,1.352046251297,3.1791787147522,3.1791787147522,-2.59338426589966
18939,LiCo(CO)4,150.642397524295,3.32713108333333,4,5.627172,90,215,24,17.984,1247,1773.289,2.2,0.1,8.58183333333,3.2,0.36,17.92,0.6064,1.28,0.18,1.28,2.15808,3823,7,4,0,2.41731190681458,0.420913815498352,0.420913815498352,-1.69974398612976
18951,Li3V(PO4)2,169.89052558678,3.40490085833333,4,4.917906,89.65095,12,22,3.25,1016,329.790714285714,2.28571428571429,0.214285714285714,12.9121768707357,5.63265306122449,0.448979591836735,28.9795918367347,0.954285714285714,1.55102040816327,0.336734693877551,0.897959183673469,0.397959183673469,2183,3,3,0,3.81481981277466,3.68153667449951,3.68153667449951,-2.51996278762817
18968,LiMn2O2F3,331.270806276789,4.04853814958333,4,4.995512,107.700172,15,7,5.91,732,470.22375,2.5,0.125,10.6126257183875,5.4375,0.75,35.03125,1.126875,2.15625,0.21875,0.65625,0.9234375,1519,5,2,0,2.20322728157043,3.28686046600342,3.28686046600342,-2.61236619949341
18987,Li2V2Sn(PO4)3,96.8176522860899,3.34946747833334,5,9.174761,57.085392,5,37,4.875,1207,369.398,2.5,0.1,13.47311904761,4.06,0.7,29.64,0.8262,1.275,0.18,0.74,0.414375,2183,10,4,0,1.68379521369934,4.19845867156982,4.19845867156982,-2.55837345123291
18988,Li6MnO4,86.0358365211826,4.52279738000001,3,8.024733,109.632686,137,8,0,1639,405.485454545455,2.18181818181818,0.545454545454545,13.3152351097,6.54545454545455,0.330578512396694,29.4214876033058,1.10082644628099,1.85123966942149,0.495867768595041,0.925619834710744,0,1519,5,2,0,1.8363481760025,1.58004248142242,1.58004248142242,-2.11792254447937
18997,Li14Mn9(P2O7)8,170.872882372335,3.79760748333334,4,10.909073,69.235381,2,160,26,5863,296.508,2.35789473684211,0.147368421052632,12.6073552847526,4.5615512465374,0.527423822714682,27.0661495844875,0.886692520775623,1.38637119113573,0.251301939058172,0.815512465373961,0.455180055401662,1519,5,3,0,3.26811957359314,3.29910469055176,3.29910469055176,-2.63400959968567
19013,Li2FeP4O13,141.941209639626,3.22530211833333,4,5.109606,79.756749,2,38,6.5,851,234.999,2.3,0.1,12.62813095237,3.17,0.45,23.01,0.74945,1.04,0.18,0.57,0.52,1811,6,3,0,1.71967530250549,0.611748814582825,0.611748814582825,-2.41778516769409
19017,LiV(PO3)4,169.89052558678,3.49917016083333,4,7.25315,66.396717,15,36,6.5,610,253.527222222222,2.33333333333333,0.0555555555555556,12.7302380952278,2.51851851851852,0.481481481481481,23.1851851851852,0.686666666666667,0.888888888888889,0.104938271604938,0.444444444444444,0.561728395061728,2183,3,3,0,2.72628355026245,3.96512699127197,3.96512699127197,-2.56144165992737
19043,Li11U4(WO5)8,127.595781504128,3.23242773583334,4,12.97289,89.985084,3,80,0,5083,672.61253968254,2.82539682539682,0.174603174603175,11.987724867719,5.98639455782313,1.33635676492819,39.7077349458302,0.885663895187705,1.8543713781809,0.288233812043336,0.927185689090451,0,3695,4,2,11,3.50556182861328,1.37240648269653,1.37240648269653,-2.95924043655396
19061,LiFe(SiO3)2,124.685076604343,5.06306346833333,4,18.788163,89.998258,61,20,1.546,984,596.749,2.4,0.1,12.28333333333,3.52,0.56,26.16,0.858,1.44,0.18,0.8,0.24736,1811,6,4,0,2.62705612182617,2.63433361053467,2.63433361053467,-2.815345287323
19103,LiCr6P7O24,115.086878858327,4.85568317333332,4,27.921183,72.657754,11,69,11.375,1905,449.210263157895,2.5,0.184210526315789,12.1117105263079,3.15235457063712,0.657894736842105,26.1606648199446,0.727645429362881,1.16343490304709,0.300554016620499,0.668975069252078,0.48840027700831,2180,5,3,0,1.54334211349487,2.62036299705505,2.62036299705505,-2.67506766319275
19107,Li2Mo15Se19,151.57653161311,3.54613102333333,3,9.72791,76.175414,167,38,15.181,4159,1492.59388888889,4.30555555555556,0.472222222222222,21.13935185185,5.27777777777778,0.578703703703704,16.1574074074074,0.263595679012346,1.99382716049383,0.498456790123457,0.996913580246913,0.398266975308642,2896,10,2,0,1.91313028335571,2.34831547737122,2.34831547737122,-2.4048330783844
19131,LiMnO2,222.072009957257,4.06922886166668,3,5.147291,90.000021,58,4,0,470,520.5725,2.5,0.25,11.32272988505,6,0.75,33.75,1.0875,2,0.375,1,0,1519,5,2,0,2.05753421783447,2.55379128456116,2.55379128456116,-2.51467895507812
19183,LiNi9O13,256.291524538212,3.12917738333334,3,2.886867,98.960043,8,26,0,2410,726.87347826087,2.78260869565217,0.0434782608695652,9.90601449275217,3.39130434782609,0.952741020793951,28.703213610586,0.797693761814745,1.96597353497164,0.0831758034026465,0.982986767485822,0,1728,8,2,0,2.25874924659729,2.82365679740906,2.82365679740906,-1.55620312690735
19206,LiLa4CoO8,35.759563906016,3.68982134333333,4,7.018198,90.091043,65,16,0,1295,530.863571428571,3.28571428571429,0.0714285714285714,17.6620238095214,6.04081632653061,1.6530612244898,56,1.09224489795918,1.95918367346939,0.13265306122449,0.979591836734694,0,1768,7,2,0,6.87089443206787,0.454082250595093,0.454082250595093,-3.2014696598053
19279,LiMnO2,531.676020398049,2.37612617833333,3,5.959483,60.292944,12,4,0,470,520.5725,2.5,0.25,11.32272988505,6,0.75,33.75,1.0875,2,0.375,1,0,1519,5,2,0,2.94335961341858,2.36094665527344,2.36094665527344,-2.021892786026
19308,Li13Ni15O28,512.583049076424,3.28306049083333,3,8.275176,104.382286,2,56,0,6688,595.578035714286,2.53571428571429,0.232142857142857,11.1688095238018,5.08928571428571,0.784438775510204,29.9285714285714,0.980892857142857,2,0.356505102040816,1,0,1728,8,2,0,3.02092289924622,3.6317286491394,3.6317286491394,-1.59058594703674
19338,Li4Mo3O8,198.706412267544,2.41290051333333,3,11.342494,29.786635,166,16,0,1699,729.410666666667,2.6,0.466666666666667,12.41888888888,6.4,0.96,36.4088888888889,0.9728,1.99111111111111,0.497777777777778,0.995555555555555,0,2896,5,2,0,5.28776073455811,1.1047694683075,1.1047694683075,-1.88576829433441
19340,LiNi2P3O11,298.187511143741,2.94868878833333,4,7.207019,70.197781,5,31,4.875,817,321.434705882353,2.41176470588235,0.0588235294117647,12.0646498599353,2.55363321799308,0.581314878892734,22.9134948096886,0.705674740484429,1.14186851211073,0.110726643598616,0.643598615916955,0.472318339100346,1728,8,3,0,3.75315570831299,1.13484287261963,1.13484287261963,-2.50011825561523
19377,Li2VF5,56.2243270841571,2.58697478333334,3,5.563882,71.225044,15,5,9.85,762,419.735,2.25,0.25,11.841770833325,6.875,0.4375,37.1875,1.3046875,2.34375,0.375,0.46875,0.9234375,2183,3,1,0,5.94626808166504,2.08391046524048,2.08391046524048,-3.12341833114624
19408,LiNi(PO3)3,141.941209639626,3.49799153083334,4,6.251195,107.083817,146,27,4.875,568,259.056428571429,2.35714285714286,0.0714285714285714,12.6120748299214,2.51020408163265,0.510204081632653,22.3163265306122,0.710816326530612,1.01020408163265,0.13265306122449,0.551020408163265,0.54719387755102,1728,8,3,0,1.47383773326874,1.45773792266846,1.45773792266846,-2.40406107902527
19431,LiYMo3O8,52.3812175348238,2.84157126333333,4,6.281556,90,156,16,0,1206,875.314615384615,2.92307692307692,0.307692307692308,12.9898717948692,5.49112426035503,1.27810650887574,42.603550295858,0.806627218934911,1.89349112426036,0.42603550295858,0.946745562130177,0,2896,5,2,0,3.28172755241394,0.920594811439514,0.920594811439514,-2.40664291381836
19433,LiScMo3O8,57.3033720053927,2.49405001333334,4,4.812396,60.000002,156,16,0,1206,876.468461538462,2.84615384615385,0.307692307692308,12.2106410256385,5.49112426035503,1.17159763313609,40.7100591715976,0.793372781065089,1.89349112426036,0.42603550295858,0.946745562130177,0,2896,5,2,0,3.97505187988281,1.02318096160889,1.02318096160889,-2.36507558822632
19445,Li2MnSiO4,35.7710086143092,4.29885549333334,4,5.13992,90,33,12,0.773,950,541.5725,2.375,0.25,12.5667816091875,5.90625,0.5625,30.25,1.04375,1.75,0.375,1.125,0.16909375,1687,5,4,0,7.54410982131958,1.16053807735443,1.16053807735443,-3.09120225906372
19492,LiMn2P3O11,89.6985804132129,4.32793108833333,4,7.311796,72.042015,5,31,4.875,801,296.846470588235,2.41176470588235,0.0588235294117647,12.0843658842765,3.13494809688581,0.581314878892734,25.19723183391,0.760484429065744,1.14186851211073,0.110726643598616,0.643598615916955,0.472318339100346,1519,5,3,0,2.18174409866333,4.51678228378296,4.51678228378296,-2.64051461219788
19511,Li5Fe3(SnO5)2,216.773676405877,3.91029106833333,4,5.230687,72.309044,2,28,0,2234,462.9805,2.6,0.25,13.638833333325,5.78,0.9,32.7,1.0045,1.8,0.375,1.12,0,1811,10,4,0,0.558061122894287,0.830160021781921,0.830160021781921,-2.06457805633545
19755,Li4Mn3Fe2Sn(PO4)6,78.1539230674416,1.97954782333332,6,8.591331,62.884485,1,70,9.75,2466,342.946,2.475,0.1,12.6630630131275,3.90125,0.665,27.54,0.8313,1.35,0.18,0.7875,0.414375,1811,10,4,0,4.29365921020508,0.546812653541565,0.546812653541565,-1.72698724269867
20046,Li3FeBAsO7,130.870827867099,4.52094691833333,5,6.598418,86.181715,11,22,1.524,1332,537.974615384615,2.30769230769231,0.230769230769231,11.8148076923,5.45562130177515,0.520710059171597,27.810650887574,0.96508875739645,1.7396449704142,0.355029585798817,1.0414201183432,0.216426035502959,2348,10,5,0,2.46325707435608,2.42411160469055,2.42411160469055,-1.8422486782074
20052,Li23(MnAs)20,133.474678254105,3.76744912833333,3,4.436722,90,99,60,0,12927,993.886825396825,3.26984126984127,0.365079365079365,16.4269585841889,4.85764676240867,0.927185689090451,6.58100277147896,0.410279667422525,1.30007558578987,0.463592844545225,1.30007558578987,0,1519,10,3,0,2.62915515899658,1.76966714859009,1.76966714859009,-2.07613635063171
21471,Li2CrAsCO7,9.73130064911592,1.46298265333336,5,8.35701,87.577547,11,21,4.496,1131,698.665,2.33333333333333,0.25,11.3272222222167,4.875,0.555555555555556,27.2222222222222,0.860416666666667,1.5,0.375,0.875,0.686888888888889,3823,10,4,0,4.42142915725708,0.370745301246643,0.370745301246643,-0.409851789474487
21496,LiLa4CuO8,35.5408250083515,3.92291482333333,4,7.112424,90,65,16,0,1326,501.561428571429,3.28571428571429,0.142857142857143,17.72095238095,5.89795918367347,1.6530612244898,56.4897959183673,1.09061224489796,1.95918367346939,0.244897959183673,0.979591836734694,0,1357.77,10,2,0,7.07060289382935,0.447969436645508,0.447969436645508,-3.15875148773193
21633,Li2VF4,288.568197932966,4.31326786,3,6.011073,90,33,4,7.88,747,472.054285714286,2.28571428571429,0.285714285714286,12.1466666666571,7.18367346938776,0.489795918367347,38.8571428571429,1.36326530612245,2.44897959183673,0.408163265306122,0.489795918367347,0.964897959183674,2183,3,1,0,0.304065942764282,2.60800695419312,2.60800695419312,-3.19300985336304
21650,Li3Mn5FeO12,128.086418884266,5.02275937958333,4,5.984478,77.913324,15,24,0,2145,544.031904761905,2.57142857142857,0.142857142857143,10.5813300492571,5.33333333333333,0.816326530612245,33.578231292517,1.00353741496599,1.95918367346939,0.244897959183673,0.979591836734694,0,1811,6,2,0,2.42250347137451,3.16898059844971,3.16898059844971,-2.10595488548279
21735,Li3MnF6,64.7126798583834,4.75401700333334,3,8.565394,83.534461,15,6,11.82,994,320.107,2.2,0.3,11.85125862068,6.96,0.36,35.4,1.3716,2.4,0.42,0.48,0.9456,1519,5,1,0,3.09882974624634,1.03897833824158,1.03897833824158,-1.88182854652405
21778,LiMo(PO4)2,88.5436210006062,3.15183035958332,4,16.354072,90,14,22,3.25,558,368.5575,2.41666666666667,0.166666666666667,12.521984126975,3.41666666666667,0.625,25.7777777777778,0.693333333333333,1.11111111111111,0.277777777777778,0.611111111111111,0.451388888888889,2896,5,3,0,0.553874254226685,1.78402018547058,1.78402018547058,-2.13634967803955
22042,LiCo3P3O11,70.9554465439716,4.79402512333333,4,9.666469,60.119019,14,31,4.875,949,406.243888888889,2.5,0.0555555555555556,11.9552248677167,3.03703703703704,0.666666666666667,24.7839506172839,0.739444444444444,1.30864197530864,0.104938271604938,0.765432098765432,0.451388888888889,1768,7,3,0,2.52301263809204,2.80346775054932,2.80346775054932,-2.42438745498657
22173,LiFe(GeO3)2,88.1446740713876,5.02722746333333,4,6.619968,80.972098,15,20,0.766,980,501.629,2.6,0.1,12.79633333333,3.52,0.84,28.32,0.8316,1.44,0.18,0.8,0.12256,1811,10,4,0,1.63597345352173,2.16233992576599,2.16233992576599,-2.11795806884766
22243,LiNiBO3,131.024245700706,5.03298151833333,4,6.123927,60.00407,174,11,1.524,656,782.348333333333,2.33333333333333,0.166666666666667,10.2334722222167,4.33333333333333,0.555555555555555,24.6666666666667,0.898333333333333,1.83333333333333,0.277777777777778,1.22222222222222,0.423333333333333,2348,8,5,0,2.50174927711487,2.60917139053345,2.60917139053345,-1.72292292118073
22417,Li2Ti3O6,166.877457020277,4.95448529583334,3,9.589528,79.963331,70,12,0,1112,641.743636363636,2.54545454545455,0.181818181818182,12.5351515151455,6.54545454545455,0.793388429752066,40.2644628099174,1.05322314049587,1.98347107438017,0.297520661157025,0.991735537190083,0,1941,2,2,0,3.18079304695129,3.29119181632996,3.29119181632996,-2.2564640045166
22526,Li5CoO4,273.839388948544,3.78971415333333,3,6.682649,90,58,8,0,1387,425.565,2.2,0.5,12.96316666665,6.8,0.36,29.6,1.1088,1.92,0.5,0.96,0,1768,7,2,0,3.43320274353027,0.551878929138184,0.551878929138184,-1.70847356319428
25372,LiCuO2,261.51409410244,3.94104168333333,3,5.071804,33.740091,166,4,0,478,480.265,2.5,0.5,11.468333333325,5,0.75,32,1,2,0.5,1,0,1357.77,10,2,0,3.13637828826904,0.370758295059204,0.370758295059204,-1.44305229187012
25385,Li(CuO2)2,135.340099688452,4.52888460333333,3,5.869493,60,227,8,0,727,484.061428571428,2.57142857142857,0.428571428571429,10.7361904761857,4.08163265306122,0.816326530612245,31.6734693877551,0.904489795918367,1.95918367346939,0.489795918367347,0.979591836734694,0,1357.77,10,2,0,2.51822924613953,0.371583819389343,0.371583819389343,-1.07967805862427
25390,Li2CoPO4F,286.976864911031,4.55854845333333,5,5.338332,108.515837,1,12,3.595,717,362.82,2.33333333333333,0.222222222222222,12.4588227513111,5.48148148148148,0.518518518518518,28.6666666666667,1.00765432098765,1.77777777777778,0.345679012345679,0.962962962962963,0.621358024691358,1768,7,3,0,1.71708309650421,3.15116405487061,3.15116405487061,-2.52735996246338
25391,Li2CrPO4F,298.04614156036,3.37645397833333,5,5.310684,107.736339,1,12,3.595,752,408.597777777778,2.33333333333333,0.333333333333333,12.5638227513111,5.92592592592593,0.518518518518518,30.2716049382716,1.03481481481481,1.77777777777778,0.444444444444444,0.962962962962963,0.621358024691358,2180,5,3,0,3.63442325592041,2.7084949016571,2.7084949016571,-2.68943643569946
25393,Li2FePO4F,291.801340281455,4.00928922208333,5,5.374488,72.265054,1,12,3.595,752,367.597777777778,2.33333333333333,0.222222222222222,12.5127116402,5.62962962962963,0.518518518518518,29.4074074074074,1.01382716049383,1.77777777777778,0.345679012345679,0.962962962962963,0.621358024691358,1811,6,3,0,2.20229268074036,3.93508958816528,3.93508958816528,-2.63120555877686
25395,Li2MnPO4F,293.249181844863,4.03617007583334,5,5.441265,107.89254,1,12,3.595,740,335.153333333333,2.33333333333333,0.222222222222222,12.4857767743,5.77777777777778,0.518518518518518,30.2716049382716,1.0483950617284,1.77777777777778,0.345679012345679,0.962962962962963,0.621358024691358,1519,5,3,0,2.07771492004395,3.73194003105164,3.73194003105164,-2.71940016746521
25397,Li2NiPO4F,287.345760117978,5.05770265833333,5,5.340694,71.613781,1,12,3.595,748,358.375555555556,2.33333333333333,0.222222222222222,12.4671560846444,5.33333333333333,0.518518518518518,28.4197530864198,1.00395061728395,1.77777777777778,0.345679012345679,0.962962962962963,0.621358024691358,1728,8,3,0,1.84693372249603,3.84981250762939,3.84981250762939,-2.45912742614746
25398,Li2CoCSO7,75.9889686938381,2.38730163333333,5,6.430024,83.393776,11,20,6.698,1000,605.861666666667,2.25,0.166666666666667,11.54946180555,4.54166666666667,0.416666666666667,24.2222222222222,0.800138888888889,1.55555555555556,0.277777777777778,0.833333333333333,0.930277777777778,3823,7,4,0,1.60046660900116,3.55695056915283,3.55695056915283,-2.24245691299438
25401,Li2TiPO4F,305.049732336315,1.11185106083334,5,5.416472,105.681987,1,12,3.595,717,382.042222222222,2.33333333333333,0.222222222222222,13.1749338624222,6.22222222222222,0.518518518518518,32.8641975308642,1.04962962962963,1.77777777777778,0.345679012345679,0.962962962962963,0.621358024691358,1941,2,3,0,6.80894422531128,0.383145213127136,0.383145213127136,-2.83940362930298
25405,LiCuPO4F,145.299529221951,5.13415213333334,5,5.237001,105.067568,2,12,3.595,519,300.1825,2.375,0.25,12.0451339285625,3.75,0.5625,27.25,0.8709375,1.5,0.375,0.875,0.6740625,1357.77,10,3,0,1.46182501316071,0.376128554344177,0.376128554344177,-2.20276999473572
25416,LiPWO4F,87.9455745673839,2.34429008833333,5,5.285622,106.779237,2,12,3.595,523,592.33625,2.625,0.125,12.6676339285625,4.6875,0.9375,31.9375,0.7990625,1.5,0.21875,0.875,0.6740625,3695,4,3,0,2.36715793609619,3.65714883804321,3.65714883804321,-2.48060369491577
25417,Li3V2(OF)4,308.748636574138,1.78246144333333,4,4.987783,101.712288,1,12,7.88,1253,473.866923076923,2.30769230769231,0.230769230769231,11.6192307692231,6.57988165680473,0.520710059171598,36.2130177514793,1.16923076923077,2.1301775147929,0.355029585798817,0.710059171597633,0.839289940828402,2183,3,2,0,6.27375888824463,0.783408761024475,0.783408761024475,-3.00863122940063
25422,LiV2O5,175.3405559708,2.40827579833333,3,3.642142,90,62,10,0,747,636.71125,2.5,0.125,11.0172916666625,5.78125,0.75,36.875,0.95,1.875,0.21875,0.9375,0,2183,3,2,0,4.46409559249878,2.06394648551941,2.06394648551941,-2.56653881072998
25445,Li3FePCO7,231.398076669912,3.82083693208333,5,8.18514,94.174054,11,21,6.121,1196,591.997692307692,2.23076923076923,0.230769230769231,11.7273260073154,5.50295857988166,0.390532544378698,27.1479289940828,0.922011834319527,1.64497041420118,0.355029585798817,0.994082840236687,0.796816568047337,3823,6,4,0,2.09296083450317,3.84369421005249,3.84369421005249,-2.36969685554504
25446,Li4Mn2Cr3Co3O16,228.587314776906,4.95646085708334,5,5.746056,89.858892,8,32,0,2811,627.627142857143,2.57142857142857,0.25,10.6190537766786,5.26530612244898,0.816326530612245,32.3673469387755,0.964897959183674,1.95918367346939,0.375,0.979591836734694,0,2180,7,2,0,2.13523054122925,3.4403600692749,3.4403600692749,-2.2571747303009
25447,LiCrPO4,174.13910058671,2.71882204583333,4,5.924823,90,61,11,1.625,508,452.884285714286,2.42857142857143,0.285714285714286,12.3962244897857,5.02040816326531,0.612244897959184,28.734693877551,0.896326530612245,1.55102040816327,0.408163265306122,0.897959183673469,0.397959183673469,2180,5,3,0,3.84436917304993,2.38110566139221,2.38110566139221,-2.56599020957947
25449,Li6Cu9(PO4)8,161.983237482817,4.01107726333333,4,8.728102,111.293927,2,88,13,3799,349.710363636364,2.47272727272727,0.272727272727273,12.2020346320255,3.49090909090909,0.653223140495868,27.3771900826446,0.817084297520661,1.50743801652893,0.396694214876033,0.872727272727273,0.40396694214876,1357.77,10,3,0,3.32231426239014,0.370993256568909,0.370993256568909,-2.18197917938232
25456,LiBi(PdO2)2,115.320690042267,4.62498962333334,4,7.017418,90,129,11,0,739,609.17375,3.25,0.125,14.3479166666625,4.125,1.5625,36.25,0.795,1.78125,0.21875,1.03125,0,1828.05,10,3,0,1.26861917972565,0.3728187084198,0.3728187084198,-2.0867235660553
25458,LiFe2(ClO)2,228.35380143242,4.14651517833334,4,3.439775,90,25,6,4.986,839,646.927142857143,2.85714285714286,0.142857142857143,15.0369047619,5.30612244897959,0.73469387755102,22.8571428571429,0.858775510204082,2.20408163265306,0.244897959183673,0.73469387755102,1.01755102040816,1811,6,2,0,1.92969965934753,2.61441230773926,2.61441230773926,-2.30968046188354
25461,Li4Co3NiO8,232.307613177938,3.67684419083333,4,5.771751,59.295883,166,16,0,1819,580.3225,2.5,0.25,11.266770833325,5.4375,0.75,30.375,1.003125,2,0.375,1,0,1768,8,2,0,2.05060195922852,3.6803297996521,3.6803297996521,-2.41717004776001
25462,LiFe(CO3)2,239.651716823794,1.08358704583334,4,5.619418,89.979495,148,20,8.992,918,1023.949,2.2,0.1,9.32333333333,3.52,0.36,19.68,0.702,1.44,0.18,0.8,1.43872,3823,6,4,0,3.69528150558472,0.940587997436523,0.940587997436523,-2.58556604385376
25463,Li3VPCO7,236.402207565561,2.72583388083333,5,6.609903,83.438364,11,21,6.121,1196,620.613076923077,2.23076923076923,0.230769230769231,11.9027106227,5.82248520710059,0.390532544378698,29.1360946745562,0.938579881656805,1.64497041420118,0.355029585798817,0.994082840236687,0.796816568047337,3823,3,4,0,3.15405917167664,3.00301694869995,3.00301694869995,-2.43007636070251
25467,Li6(NiO2)11,120.304808359483,1.69416839333333,3,7.461838,84.903965,1,44,0,4113,588.095897435897,2.56410256410256,0.153846153846154,10.5997435897385,4.51282051282051,0.809993425378041,29.2176199868508,0.913846153846154,1.96712689020381,0.260355029585799,0.983563445101907,0,1728,8,2,0,4.94502067565918,2.70590400695801,2.70590400695801,-1.62521350383759
25576,Li2Cr5O12,101.977109479176,3.17581719333333,3,9.060438,90,60,24,0,1747,656.051578947368,2.52631578947368,0.368421052631579,10.4419298245579,5.3185595567867,0.775623268698061,32.5096952908587,0.918781163434903,1.86149584487535,0.465373961218837,0.930747922437673,0,2180,5,2,0,4.36698007583618,1.71766316890717,1.71766316890717,-1.89928460121155
25809,LiMn2O3F,123.317627844635,3.485912,4,5.841759,90.000093,62,7,1.97,714,529.941428571429,2.57142857142857,0.142857142857143,10.6558579638714,5.51020408163265,0.816326530612245,35.0612244897959,1.08489795918367,2.08163265306122,0.244897959183673,0.857142857142857,0.482448979591837,1519,5,2,0,2.33978652954102,3.22342777252197,3.22342777252197,-2.46332216262817
25811,LiVP2O7,150.692814915897,2.70118373333334,4,8.145052,70.887722,14,20,3.25,546,332.262727272727,2.36363636363636,0.0909090909090909,12.5889826839727,3.80165289256198,0.528925619834711,26.7272727272727,0.783305785123967,1.15702479338843,0.165289256198347,0.661157024793388,0.483471074380165,2183,3,3,0,3.24625754356384,3.04861736297607,3.04861736297607,-2.66980457305908
25813,LiFe2P3O10,141.49647254022,5.19377630833333,4,8.701299,83.547856,11,29,4.875,813,348.474375,2.4375,0.0625,12.3008779761813,3.078125,0.6015625,24.765625,0.73671875,1.171875,0.1171875,0.6796875,0.4951171875,1811,6,3,0,1.18938505649567,2.39242577552795,2.39242577552795,-2.49648451805115
25817,Li3Cr(PO3)8,70.5584580912052,4.01718268333335,4,7.28669,66.761428,5,72,13,1220,205.4075,2.27777777777778,0.111111111111111,12.7792195767083,2.66666666666667,0.416666666666667,21.7407407407407,0.70962962962963,0.888888888888889,0.197530864197531,0.444444444444444,0.561728395061728,2180,5,3,0,2.06052827835083,2.4362645149231,2.4362645149231,-2.61176776885986
25823,Li3Ni3(PO4)4,51.6219582847208,5.43591618333332,4,7.962217,87.618939,4,44,6.5,1562,334.271923076923,2.38461538461538,0.115384615384615,12.1808058607962,3.65680473372781,0.562130177514793,24.8047337278107,0.803313609467456,1.3491124260355,0.20414201183432,0.781065088757396,0.423076923076923,1728,8,3,0,0.811672329902649,4.0110936164856,4.0110936164856,-2.41241145133972
25825,LiFe3P3O13,52.0179659219945,2.72883549333332,4,6.3579,80.551481,11,35,4.875,1078,377.5495,2.45,0.05,11.742952380945,3.06,0.63,24.895,0.7176,1.235,0.095,0.7,0.414375,1811,6,3,0,3.0276927947998,3.37119483947754,3.37119483947754,-2.41254711151123
25827,Li2Ni2(SO4)3,57.3004839005675,2.71893807833334,4,8.567756,90,61,30,6.606,1262,325.582105263158,2.36842105263158,0.105263157894737,12.6551206140316,3.49030470914127,0.542936288088643,23.7340720221607,0.702049861495845,1.32963988919668,0.188365650969529,0.664819944598338,0.585573407202216,1728,8,2,0,2.1425302028656,3.95478296279907,3.95478296279907,-2.51355314254761
25829,LiMnP2O7,69.4821708060782,4.24091749333332,4,8.133674,69.227022,14,20,3.25,534,271.899090909091,2.36363636363636,0.0909090909090909,12.3596723391455,3.50413223140496,0.528925619834711,25.1074380165289,0.792561983471074,1.15702479338843,0.165289256198347,0.661157024793388,0.483471074380165,1519,5,3,0,1.59406578540802,1.02869629859924,1.02869629859924,-2.50111436843872
25831,LiFe2O2F3,85.4364411861676,3.97725983833334,4,5.114985,108.959497,1,7,5.91,756,543.22375,2.5,0.125,10.6732291666625,5.125,0.75,32.84375,1.039375,2.15625,0.21875,0.65625,0.9234375,1811,6,2,0,1.81946396827698,3.19964265823364,3.19964265823364,-2.59164190292358
25837,LiCrPO4,130.825313499138,4.12480153083333,4,4.764962,90,62,11,1.625,508,452.884285714286,2.42857142857143,0.285714285714286,12.3962244897857,5.02040816326531,0.612244897959184,28.734693877551,0.896326530612245,1.55102040816327,0.408163265306122,0.897959183673469,0.397959183673469,2180,5,3,0,1.72599744796753,2.88592600822449,2.88592600822449,-2.63324451446533
25839,Li14Co9(P2O7)8,133.516370568036,1.60427941208333,4,10.747796,68.820392,2,160,26,5656,320.09747368421,2.35789473684211,0.147368421052632,12.5843734335726,4.27434903047091,0.527423822714682,25.6141828254848,0.849834903047091,1.38637119113573,0.251301939058172,0.815512465373961,0.455180055401662,1768,7,3,0,4.43513298034668,0.383400559425354,0.383400559425354,-2.9042010307312
25843,Li2CoSiO4,55.405286738626,2.81985474833332,4,10.434318,90,29,12,0.773,927,572.6975,2.375,0.25,12.536458333325,5.59375,0.5625,28.625,1.0025,1.75,0.375,1.125,0.16909375,1768,7,4,0,1.75387787818909,1.71112775802612,1.71112775802612,-2.52063179016113
25845,LiFePO4,109.990747766904,4.55300036333333,4,7.437212,90,159,11,1.625,508,400.17,2.42857142857143,0.142857142857143,12.3305102040714,4.61224489795918,0.612244897959184,27.5918367346939,0.868571428571429,1.55102040816327,0.244897959183673,0.897959183673469,0.397959183673469,1811,6,3,0,1.78249549865723,3.79909682273865,3.79909682273865,-2.60292410850525
25847,Li2Ni(PO3)4,126.683848547203,4.96945175083333,4,8.493754,82.754517,15,36,6.5,835,240.114736842105,2.31578947368421,0.105263157894737,12.7919799498632,3.12465373961219,0.465373961218837,23.0027700831025,0.761218836565097,1.06371191135734,0.188365650969529,0.598337950138504,0.54016620498615,1728,8,3,0,1.97958254814148,2.7599732875824,2.7599732875824,-2.24868202209473
